text,label,category
"Subject: Transaction Alert - ICICI Bank

Dear Candidate,

A transaction of Rs. 1,299 has been debited from your account XXXX5678 at SWIGGY.

Available Balance: Rs. 23,456.78
Date: January 15, 2026

If not done by you, call 1800-XXX-XXXX immediately.

ICICI Bank",3,not_job
"Subject: Coding Challenge - Salesforce Platform Engineer

Hi Candidate,

Thank you for your interest in the Platform Engineer position at Salesforce!

As the next step in our hiring process, we'd like to invite you to complete a take-home coding challenge. 

Details:
- Duration: 2-3 hours
- Deadline: 5 days from today
- Language: Your choice

Please find the challenge at: [HackerRank Link]

Good luck!
Salesforce Engineering Team",1,interview
"Subject: Moving Forward - Product Designer Application

Hi Candidate,

Great news! The hiring team at IBM was impressed with your profile and we'd like to move forward with your application for Product Designer.

Next steps:
1. 30-min recruiter call
2. Technical assessment
3. Final round with the team

Let's schedule the recruiter call this week. What times work for you?

Thanks,
Sarah",1,interview
"Subject: Application Received - Data Scientist at Upstox

Dear Candidate,

We've received your application for the Data Scientist role at Upstox. Thank you for your interest in joining our team!

Our recruiting team will review your application and get back to you if there's a potential match. Due to the high volume of applications, this process may take 2-3 weeks.

Cheers,
Amanda
Talent Acquisition, Upstox",0,applied
"Subject: Update on Your Application - Redis Labs

Dear Candidate,

Thank you for taking the time to apply for the Security Engineer position at Redis Labs and for your interest in joining our team.

After careful consideration, we have decided to move forward with other candidates whose experience more closely matches our current needs.

We encourage you to apply for future openings that match your skills. We wish you the best in your job search.

Sincerely,
Redis Labs Recruiting Team",2,rejection
"Subject: Thank you for your interest in Wipro

Dear Candidate,

We appreciate your interest in joining Wipro as a Staff Software Engineer. 

Your application has been forwarded to the hiring team for review. If your background is a match, you can expect to hear from us within the next two weeks.

Best of luck,
Ryan
Recruiting Team, Wipro",0,applied
"Subject: New jobs for you on LinkedIn

Hi Candidate,

Based on your profile, we found some jobs you might be interested in:

- Software Engineer at Company A (100+ applicants)
- Developer at Company B (50+ applicants)
- Engineer at Company C (200+ applicants)

See all recommendations on LinkedIn

LinkedIn Jobs Team",3,not_job
"Subject: Your application to Nvidia has been submitted

Hi Candidate,

Great news! Your application for Technical Program Manager at Nvidia has been successfully submitted.

What happens next?
- Our team will review your profile
- If selected, you'll hear from us within 2 weeks
- You can track your application status in our portal

Thank you for considering Nvidia!

Best,
Nvidia Recruiting",0,applied
"Subject: Technical Interview - Apple

Hello Candidate,

You've been selected for a technical interview for the Technical Lead position at Apple!

The interview will cover:
- System design discussion
- Live coding problem
- Q&A about your experience

Duration: 90 minutes
Format: Virtual

Please share your availability for next week.

Regards,
Apple Engineering Hiring",1,interview
"Subject: Coding Challenge - Robinhood QA Engineer

Hi Candidate,

Thank you for your interest in the QA Engineer position at Robinhood!

As the next step in our hiring process, we'd like to invite you to complete a take-home coding challenge. 

Details:
- Duration: 2-3 hours
- Deadline: 5 days from today
- Language: Your choice

Please find the challenge at: [HackerRank Link]

Good luck!
Robinhood Engineering Team",1,interview
"Subject: Your Application to Atlassian

Hi Candidate,

Thank you for your interest in the Full Stack Developer role at Atlassian. We appreciate the time you invested in applying.

Unfortunately, we will not be moving forward with your application at this time. While your background is impressive, we've decided to pursue candidates with different experience for this particular role.

We wish you all the best in your career journey.

Best regards,
Brian
Atlassian",2,rejection
"Subject: Next Steps - TCS Backend Developer Interview

Dear Candidate,

Congratulations! After reviewing your application for Backend Developer, we'd like to move forward with the interview process.

The next step is a technical phone screen with one of our engineers. This will be a 45-minute call covering your background and a coding exercise.

Please use this link to schedule: [Calendly Link]

Best regards,
Ashley
TCS Talent Team",1,interview
"Subject: We're going a different direction - Wipro

Hi Candidate,

I wanted to personally reach out regarding your application for Solutions Architect at Wipro.

Unfortunately, after much deliberation, we've decided not to proceed with your candidacy. This was a difficult decision given the strength of your application.

I'd be happy to keep your resume on file for future opportunities.

Best wishes,
Jessica
Wipro Talent Acquisition",2,rejection
"Subject: Thanks for applying! - FutureSoft

Hello Candidate,

Thank you for your interest in the Systems Analyst position at FutureSoft. We've received your application and wanted to confirm it's in our system.

We review every application carefully and will be in touch if we'd like to move forward.

Warm regards,
David
FutureSoft HR Team",0,applied
"Subject: Coding Challenge - Stripe Infrastructure Engineer

Hi Candidate,

Thank you for your interest in the Infrastructure Engineer position at Stripe!

As the next step in our hiring process, we'd like to invite you to complete a take-home coding challenge. 

Details:
- Duration: 2-3 hours
- Deadline: 5 days from today
- Language: Your choice

Please find the challenge at: [HackerRank Link]

Good luck!
Stripe Engineering Team",1,interview
"Subject: Interview Confirmation - GitLab

Dear Candidate,

This is to confirm your interview for the Engineering Manager position at GitLab.

Date: Tuesday, February 10
Time: 2:00 PM - 3:00 PM
Location: Video Call (link will be sent separately)
Interviewer: Engineering Team

Please let us know if you need to reschedule.

Best,
Arun
GitLab",1,interview
"Subject: DoorDash - Application Update

Dear Candidate,

We appreciate your interest in joining DoorDash as a Staff Software Engineer.

After thorough review, we have decided to pursue other candidates for this position. While we were impressed by your background, we felt other applicants were a closer fit for our immediate needs.

We encourage you to check our careers page for future opportunities.

Warm regards,
DoorDash Recruiting",2,rejection
"Subject: Your Twitter digest

Hi Candidate,

Here's what's happening on Twitter:

Top trends in India:
1. #TechNews - 50K tweets
2. #Cricket - 100K tweets

See what's trending

Twitter",3,not_job
"Subject: Interview Confirmation - IBM

Dear Candidate,

This is to confirm your interview for the Backend Developer position at IBM.

Date: Sunday, February 15
Time: 2:00 PM - 3:00 PM
Location: Video Call (link will be sent separately)
Interviewer: Engineering Team

Please let us know if you need to reschedule.

Best,
Priya
IBM",1,interview
